Source List,Entity Number,SDN Type,Programs,Name,Title,Address,City,State/Province,Postal Code,Country,Federal Register Notice,Effective Date,Date Lifted/Waived/Expired,Standard Order,License Requirement,License Policy,Call Sign,Vessel Type,Gross Tonnage,Gross Register Tonnage,Vessel Flag,Vessel Owner,Remarks/Notes,Address Number,Address Remarks,Alternate Number,Alternate Type,Alternate Name,Alternate Remarks,Web Link,,,,
EL,,,,Chkalov Novosibirsk Aviation Plant,,"15 Polzunova Street, Novosibirsk Oblast",Novosibirsk,,630051,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,NAZ; and Aviation Holding Company AKhK Sukhoi,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Concern Radio-Electronic Technologies Joint Stock Company Aeropribor Voskhod,,"19 Tkatskaya Street, 4th Floor, Room 400",Moscow,,105318,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,AP-Voskhod,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company All Russian Scientific Research Institute Gradient",,"96 Sokolov Prospect, Roston-on-Don",,,344010,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,VNII Gradient,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Almatyevsk Radiopribor Plant",,"2 Stroiteley Prspect, Almatyevsk, Almetyevsk, Region Republic of Tatarstan",,,423461,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,JSC AZRP; and Alzar,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Experimental Design Bureau Elektroavtomatika in the name of P.A. Efimov ",,40 Marshal Govorov,Saint Petersburg,,198095,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,AO OKB Elektroavtomatika,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Industrial Controls Design Bureau",,"239 Bolshaya Sadovaya, Saratov Oblast ",Saratov,,410005,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,KBPA; and Design Bureau for Industrial Automatics,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Kazan Instrument Engineering and Design Bureau",,"Sibirsky Trakt Street, Kazan, Republic of Tartarstan",,,420061,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,KPKB,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Microtechnology",,44 Pioneer Street,Saint Petersburg,,197110,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,JSC Microtechnology,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Phasotron Scientific Research Institute of Radio Engineering",,"59 Kavkazky Boulevard, Floor 3, Space XIV, Room 21",Moscow,,115516,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Phasotron NIIR,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Radiopribor",,"2 Fatkulina Street, Kazan, Republic of Tartarstan",,,420021,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Radiopribor,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Ramensk Instrument Engineering Bureau",,"2 Guriev Street, Ramensk, Moscow Oblast",Moscow,,140103,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,RPKB,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Research and Production Center SAPSAN",,"25 Avtozavodskaya Street, Room 2",Moscow,,115280,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,NPTs SAPSAN,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Rychag",,"37 Lipatova Street, Kazan, Republic of Tatarstan",,,420075,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Rychag,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Scientific Production Enterprise Izmeritel",,"5 Babushkina Street, Smolensk Oblast ",Smolensk ,,214031,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,NPP Izmeritel,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Scientific Production Union for Radioelectronics named after V.I. Shimko",,"50 Journalists Street, Republic of Tartarstan",,,420029,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,NPO Radioelectronics N.A. V.I. Shimko,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Taganrog Communications Scientific Research Institute",,"3 Sedova Street, Taganrog, Rostov Oblast",,,347913,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,TNIIS,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Urals Instrument Engineering Plant",,"25 Km Tract Street, Chelyabinsk, Svertsky, Sverdlovsk Oblast",,,624000,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,JSC UPZ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Vzlet Engineering Testing Support",,"ISI Vzlet Room, Aktyubinsk-7, Aktyubinsk Region, Astrakhan Oblast",,,476507,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,ISI Vzlet,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Joint Stock Company Zhiguli Radio Plant",,"1 Radiozavod Street, Zhigulevsk, Samara Oblast",,,44539,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,ZhRZ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Public Joint Stock Company Bryansk Special Design Bureau",,136 Vokzalnaya Street,Bryansk,,241017,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,BEMZ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Public Joint Stock Company Moscow Institute of Electro Mechanics and Automation",,5 Aviation Pereulok,Moscow,,125167,Russia,87 FR 34157,6/6/2022; 2/24/2023,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)",Policy of denial.,,,,,,,,,,,,Joint Stock Company Moscow Institute of Electromechanics and Automatics; MIEA JSC; Moscow Institute of Electromechanics and Automatics PJSC; Moskovskiy Institute Elektromekhaniki I Avtomatiki; PAO MIEA,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Public Joint Stock Company Stavropol Radio Plant Signal",,"9A 2nd Yugo-Zapadny Proezd, Stavropol, Stavropol Krai",,,355037,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Signal Radio Plant,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Public Joint Stock Company Techpribor",,5A Varshavskaya Street,Saint Petersburg,,196128,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Techpribor,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, Ramensky Instrument Engineering Plant",,"39 Mikhalevicha Street, Room 20, Floor 2, Space 124, Ramensk, Moscow Oblast ",Moscow,,140100,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Ramensky Instrument-Engineering Plant,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Concern Radio-Electronic Technologies, V.V. Tarasov Avia Avtomatika",,"47 Zapolnaya Street, Kursk",,,305040,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Kursk Open Joint Stock Company Kursk Pribor; and Kursk Pribor,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Design Bureau of Chemical Machine Building KBKhM,,"12 Bogomolova St., Podlipki, Korolyev, Moscow oblast",,,141070,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,A.M. Isayev Chemical Engineering Design Bureau and KB KhimMash ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Far Eastern Shipbuilding and Ship Repair Center,,72 Svetlanskaya Street,Vladivostok,,,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,"DTSSS, AO",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gazprom Neft Shelf,,8 Lesteva Street,Moscow,,115162,Russia,87 FR 34157,6/6/2022,,,For all items subject to the EAR (See §744.11 of the EAR.,Policy of denial.,,,,,,,,,,,,Sevmorneftegaz.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gazprom Neft Shelf,,"31 I.M. V.I. Lenina Street, Naryan-Mar, Nenetski Autonomous District ",,,166000,Russia,87 FR 34157,6/6/2022,,,For all items subject to the EAR (See §744.11 of the EAR.,Policy of denial.,,,,,,,,,,,,Sevmorneftegaz.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gazprom Neft Shelf,,"19 Karla Marksa, Murmansk, Murmanskaya Oblast",,,183025,Russia,87 FR 34157,6/6/2022,,,For all items subject to the EAR (See §744.11 of the EAR.,Policy of denial.,,,,,,,,,,,,Sevmorneftegaz.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Gazprom Neft Shelf,,38/4 Prospect Nevski,Saint Petersburg,,191036,Russia,87 FR 34157,6/6/2022,,,For all items subject to the EAR (See §744.11 of the EAR.,Policy of denial.,,,,,,,,,,,,Sevmorneftegaz.,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Ilyushin Aviation Complex Branch: Experimental Mechanical Engineering Plant,,"7 Narkomvod Street, Zhukovsky, Moscow Oblast",Moscow,,140180,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,Myasishcheva EMZ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Institute of Marine Technology Problems Far East Branch Russian Academy of Sciences,,5A Sukhanov Street,Vladivostok,,690091,Russia,87 FR 34157,6/6/2022,,,"For all items subject to the EAR. (See §§734.9(g),3 746.8(a)(3), and 744.21(b) of the EAR.)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See §§ 746.8(b) and 744.21(e) ",,,,,,,,,,,,IPMT FEB RAS,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
